,AluYb8a1,AluSg4,AluYi6_4d,AluSg7,AluYb11,AmnSINE2,AluSz,MIRc,AluYb9,AluYk12,AluYe5,AluYm1,LFSINE_Vert,AluSc5,MIR1_Amn,AluYh3a3,AluYa8,FLAM_C,AluYh7,AluSc,CRP1,AluYd8,AluJo,AluYg6,AluYh3,MamSINE1,AluYk11,AluYk2,AluSc8,FAM,AluSp,AluSq2,AluYk4,AmnSINE1,AluJr4,AluSx3,AluYf1,AluY,AluYj4,AluSx1,AluSx4,MIR,AluYi6,AluSq,AluYb10,AluYc3,MIRb,AluSq4,AluYk3,AluSg,AluSz6,AluJb,AluYe6,UCON83,MIR3,AluYa5,AluYc,AluSx,AluYh9,FLAM_A,AluJr,FRAM,AluSq10,Alu,AluYb8
0,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,3.609684784276213e-05,0.0001730137065303,0.0,0.0,0.0,0.0,0.0004357298474945,0.0002814919071076,0.0003279494957776,0.0,0.0,0.0,0.0,2.6890394750994945e-05,0.0,0.0,3.614762690829347e-05,0.0,0.0,0.0,0.0,0.0,8.443449993667413e-05,0.0,8.99571803821381e-05,4.6068088635002536e-05,0.0,0.0,0.0,0.0,0.0,6.111348774674571e-05,0.0,0.0001108103401877,8.463100880162491e-05,0.0002047921359819,0.0,0.0,0.0,0.0,0.0001216080052812,0.0,0.0,5.028789821729401e-05,1.9594396002743217e-05,0.0001172307173787,0.0,0.0,0.0002012634874489,0.0,0.0,7.481054230162114e-06,0.0,0.0,3.263743078144888e-05,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,0.0001534116033317,0.0001153424710202,0.0,0.0,0.0,0.0001916075876604,0.0,0.0,0.0001639747478888,0.0,0.0,0.0001136966573182,0.0,0.0001075615790039,0.0,0.0,0.0001084428807248,0.0,0.0003547357218871,0.0,0.0,0.0,0.0,0.0002254283137962,5.397430822928286e-05,0.00012284823636,0.0009191176470588,0.0003863987635239,0.0002800597460791,0.0001134365606034,0.0,8.730498249535102e-06,0.0,0.0001187253644868,0.0,0.0005811668723812,0.0,0.0,0.0,0.0,0.0004734025919877,0.0,0.0,7.543184732594101e-05,5.878318800822965e-05,7.326919836170073e-05,0.0,0.0,5.5906524291384805e-05,0.0,0.0,6.732948807145903e-05,0.0,6.594566077552098e-05,0.0002067037282825,0.0003577390889577,0.0,0.0,0.0
2,0.0,0.0013729405891163,0.0,0.0027929960253518,0.0,0.0,0.0011460749190076,0.0001249543436052,0.0,0.0,0.0013917884481558,0.0051734048668327,0.0,0.004222378606615,8.198737394441256e-05,0.0029239766081871,0.0,3.789888577275828e-05,0.0,0.0026352586855975,0.0,0.5725806451612904,0.0002771318062969,0.0,0.0049663001064207,0.0003511852502194,0.0,0.0,0.0026596867480052,0.0,7.196574430571048e-05,0.000107492206815,0.0009191176470588,0.0,9.335324869305452e-05,0.00195678067041,0.0061611374407582,0.0037890362402982,0.0037955465587044,0.0013851292523468,0.0027081922816519,4.981430334696769e-05,0.0,0.0,0.0,0.0034129692832764,5.646085959487162e-05,0.0,0.0013504388926401,0.0013326293027582,0.0012344469481728,0.0003223844727914,0.0,0.0,5.5906524291384805e-05,0.0019521717911176,0.0050150451354062,0.001249336056437,0.0,0.0,0.0002284620154701,0.0,0.0,0.0004046125834513,0.0022973416475221
3,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,0.0001534116033317,0.0001153424710202,0.0,0.0,0.0,0.0001916075876604,0.0,0.0,0.0001639747478888,0.0,0.0,0.0001136966573182,0.0,0.0001075615790039,0.0,0.0,0.0001084428807248,0.0,0.0003547357218871,0.0,0.0,0.0,0.0,0.0002254283137962,5.397430822928286e-05,0.00012284823636,0.0009191176470588,0.0003863987635239,0.0002800597460791,0.0001134365606034,0.0,8.730498249535102e-06,0.0,0.0001187253644868,0.0,0.0005811668723812,0.0,0.0,0.0,0.0,0.0004734025919877,0.0,0.0,7.543184732594101e-05,5.878318800822965e-05,7.326919836170073e-05,0.0,0.0,5.5906524291384805e-05,0.0,0.0,6.732948807145903e-05,0.0,6.594566077552098e-05,0.0002067037282825,0.0003577390889577,0.0,0.0,0.0
4,0.0,0.0353220169745381,0.0129870129870129,0.0345901815447416,0.0,0.0,0.0178950123180493,6.728310809511909e-05,0.0,0.0,0.0382741823242867,0.0379383023567733,0.0004357298474945,0.0374384236453202,0.0,0.0087719298245614,0.0026385224274406,7.579777154551656e-05,0.0,0.0334247606754867,0.0,0.0,0.0005663128215632,0.0010869565217391,0.0411493437389145,0.0,0.0,0.0442622950819672,0.0363068349727698,0.0,0.0403008168111978,0.0302513782036516,0.0,0.0,0.0001867064973861,0.0281889853099654,0.0379146919431279,0.0417055901380291,0.1257591093117409,0.0243703598170046,0.0341062965470548,3.874445815875265e-05,0.0,0.0270926201089648,0.0,0.0580204778156996,6.080400264063097e-05,0.0283359093250901,0.0,0.0332905886198486,0.0125796022337611,0.0032604793270956,0.0432692307692307,0.0,4.472521943310784e-05,0.0029282576866764,0.0272818455366098,0.022570340612399,0.0,0.0,0.0004242866001588,0.0003577390889577,0.0284424379232505,0.0004046125834513,0.0009845749917952
5,0.0,0.0018721917124313,0.0,0.0024707272531958,0.0,0.0,0.0014709465495925,4.805936292508507e-05,0.0,0.0,0.0020876826722338,0.0034489365778884,0.0,0.0015482054890921,0.0,0.0087719298245614,0.0,0.0001136966573182,0.0,0.0025814778960955,0.0,0.0,9.639367175544924e-05,0.0,0.0021284143313231,0.0,0.0,0.0040983606557377,0.0021108624984168,0.0,0.0024648267424705,0.00175058736813,0.0,0.0,4.667662434652726e-05,0.0012761613067891,0.0061611374407582,0.0034048943173186,0.0007591093117408,0.0016304950056196,0.0023696682464454,4.427938075286017e-05,0.0,0.0018821198613174,0.0,0.0136518771331058,6.080400264063097e-05,0.0015455950540958,0.0,0.0017600764376052,0.0013324189281865,0.0004396151901702,0.0192307692307692,0.0,2.236260971655392e-05,0.0012201073694485,0.0046138415245737,0.0014737676833419,0.0,0.0,2.175828718763259e-05,0.0002384927259718,0.0099322799097065,0.0010115314586283,0.0
6,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,0.0006948643209731,8.650685326515312e-05,0.0,0.0,0.0006958942240779,0.0017244682889442,0.0,0.0004222378606615,0.0,0.0029239766081871,0.0,7.579777154551656e-05,0.0,0.0014251909218027,0.0,0.0,0.0013736098225151,0.0,0.0021284143313231,0.0,0.0,0.0008196721311475,0.0016886899987334,0.0009017132551848,0.0002338886689935,0.00036854470908,0.0,0.0,0.000980209111277,0.0008791333446769,0.0014218009478672,0.0014230712146742,0.0002530364372469,0.0005540517009387,0.0016926201760324,0.0001273032196644,0.0,0.0006934125804853,0.0,0.0,0.0001085785761439,0.0,0.00067521944632,0.0006034547786075,0.000607426276085,0.0013847878490361,0.0,0.0,0.0001789008777324,0.0004880429477794,0.0010030090270812,0.0005984843384129,0.0,0.0005275652862041,0.0011423100773507,0.0007154781779155,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,0.0001173147554889,5.767123551010208e-05,0.0,0.0,0.0,0.0,0.0,0.0001407459535538,8.198737394441256e-05,0.0,0.0,3.789888577275828e-05,0.0,0.0001075615790039,0.0,0.0,4.819683587772463e-05,0.0,0.0,0.0001755926251097,0.0,0.0,0.00025330349981,0.0,8.99571803821381e-05,0.000230340443175,0.0,0.0,0.0001867064973861,8.507742045261188e-05,0.0,2.61914947486053e-05,0.0,3.166009719649839e-05,0.0006770480704129,6.641907112929026e-05,0.0,0.0002476473501733,0.0,0.0,3.474514436607484e-05,0.0,0.0,0.0001005757964345,0.0001371607720192,8.792303803404087e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0,0.0001571021388334,0.0,0.0,8.703314875053036e-05,0.0001192463629859,0.0,0.0002023062917256,0.0
8,0.0,0.0013729405891163,0.0,0.0027929960253518,0.0,0.0,0.0011460749190076,0.0001249543436052,0.0,0.0,0.0013917884481558,0.0051734048668327,0.0,0.004222378606615,8.198737394441256e-05,0.0029239766081871,0.0,3.789888577275828e-05,0.0,0.0026352586855975,0.0,0.5725806451612904,0.0002771318062969,0.0,0.0049663001064207,0.0003511852502194,0.0,0.0,0.0026596867480052,0.0,7.196574430571048e-05,0.000107492206815,0.0009191176470588,0.0,9.335324869305452e-05,0.00195678067041,0.0061611374407582,0.0037890362402982,0.0037955465587044,0.0013851292523468,0.0027081922816519,4.981430334696769e-05,0.0,0.0,0.0,0.0034129692832764,5.646085959487162e-05,0.0,0.0013504388926401,0.0013326293027582,0.0012344469481728,0.0003223844727914,0.0,0.0,5.5906524291384805e-05,0.0019521717911176,0.0050150451354062,0.001249336056437,0.0,0.0,0.0002284620154701,0.0,0.0,0.0004046125834513,0.0022973416475221
9,0.0,0.0003744383424862,0.0,0.0,0.0,0.0,6.316948372483373e-05,0.0001153424710202,0.0,0.0,0.0006958942240779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.067118425298483e-05,0.0,0.0040322580645161,1.2049208969431156e-05,0.0,0.0,0.0,0.0,0.0008196721311475,0.0002110862498416,0.0002254283137962,0.0002158972329171,0.00012284823636,0.0,0.0,4.667662434652726e-05,0.0001134365606034,0.0,0.0001396879719925,0.0002530364372469,0.0001503854616833,0.0,4.427938075286017e-05,0.0,4.952947003467063e-05,0.0,0.0,3.474514436607484e-05,0.0,0.0,2.5143949108647004e-05,1.9594396002743217e-05,4.396151901702044e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0,0.0001346589761429,0.0,0.0,1.0879143593816296e-05,0.0001192463629859,0.0,0.0,0.0
