,AluYb8a1,AluSg4,AluYi6_4d,AluSg7,AluYb11,AmnSINE2,AluSz,MIRc,AluYb9,AluYk12,AluYe5,AluYm1,LFSINE_Vert,AluSc5,MIR1_Amn,AluYh3a3,AluYa8,FLAM_C,AluYh7,AluSc,CRP1,AluYd8,AluJo,AluYg6,AluYh3,MamSINE1,AluYk11,AluYk2,AluSc8,FAM,AluSp,AluSq2,AluYk4,AmnSINE1,AluJr4,AluSx3,AluYf1,AluY,AluYj4,AluSx1,AluSx4,MIR,AluYi6,AluSq,AluYb10,AluYc3,MIRb,AluSq4,AluYk3,AluSg,AluSz6,AluJb,AluYe6,UCON83,MIR3,AluYa5,AluYc,AluSx,AluYh9,FLAM_A,AluJr,FRAM,AluSq10,Alu,AluYb8
0,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,0.0,5.767123551010208e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.198737394441256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2049208969431156e-05,0.0,0.0,0.0,0.0,0.0,4.221724996833706e-05,0.0,1.799143607642762e-05,3.071205909000169e-05,0.0,0.0,0.0,0.0,0.0,8.730498249535102e-06,0.0,2.37450728973738e-05,8.463100880162491e-05,6.641907112929026e-05,0.0,0.0,0.0,0.0,3.90882874118342e-05,0.0,0.0,0.0,0.0,2.930767934468029e-05,0.0,0.0,7.826913400793873e-05,0.0,0.0,0.0,0.0,0.0,1.0879143593816296e-05,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,4.512105980345266e-05,5.767123551010208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789888577275828e-05,0.0,2.6890394750994945e-05,0.0,0.0,2.4098417938862316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002254283137962,3.598287215285524e-05,6.142411818000338e-05,0.0009191176470588,0.0003863987635239,9.335324869305452e-05,2.8359140150870626e-05,0.0,8.730498249535102e-06,0.0,6.332019439299679e-05,0.0,0.0002767461297053,0.0,0.0,0.0,0.0,0.0002388728675167,0.0,0.0,2.5143949108647004e-05,3.9188792005486434e-05,3.663459918085037e-05,0.0,0.0,2.236260971655392e-05,0.0,0.0,3.740527115081057e-05,0.0,6.594566077552098e-05,8.703314875053036e-05,0.0,0.0,0.0,0.0
2,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,9.024211960690533e-06,5.767123551010208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378078950198989e-05,0.0,0.0,1.2049208969431156e-05,0.0,0.0010642071656615,0.0001755926251097,0.0,0.0,4.221724996833706e-05,0.0,0.0,1.5356029545000845e-05,0.0,0.0,0.0,0.0,0.0,0.0002531844492365,0.0002530364372469,4.749014579474759e-05,0.0,3.320953556464513e-05,0.0,0.0,0.0,0.0,2.605885827455613e-05,0.0,0.00067521944632,2.5143949108647004e-05,7.837758401097287e-05,2.198075950851022e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0004012036108324,4.488632538097269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0001074229240519,0.0,0.0,4.512105980345266e-05,5.767123551010208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789888577275828e-05,0.0,2.6890394750994945e-05,0.0,0.0,2.4098417938862316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002254283137962,3.598287215285524e-05,6.142411818000338e-05,0.0009191176470588,0.0003863987635239,9.335324869305452e-05,2.8359140150870626e-05,0.0,8.730498249535102e-06,0.0,6.332019439299679e-05,0.0,0.0002767461297053,0.0,0.0,0.0,0.0,0.0002388728675167,0.0,0.0,2.5143949108647004e-05,3.9188792005486434e-05,3.663459918085037e-05,0.0,0.0,2.236260971655392e-05,0.0,0.0,3.740527115081057e-05,0.0,6.594566077552098e-05,8.703314875053036e-05,0.0,0.0,0.0,0.0
4,0.0,0.0002496255616575,0.0,0.0,0.0,0.0,0.0,1.9223745170034027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.579777154551656e-05,0.0,0.0,0.0,0.0,3.614762690829347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.335324869305452e-05,5.671828030174125e-05,0.0,4.365249124767551e-05,0.0,7.915024299124598e-06,8.463100880162491e-05,1.1069845188215044e-05,0.0,0.0,0.0,0.0,1.3029429137278066e-05,0.0,0.0,0.0,3.9188792005486434e-05,2.198075950851022e-05,0.0,0.0,2.236260971655392e-05,0.0,0.0,3.740527115081057e-05,0.0,0.0,4.351657437526518e-05,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9223745170034027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126651749905,0.0,0.0,1.5356029545000845e-05,0.0,0.0,0.0,0.0,0.0,6.111348774674571e-05,0.0,0.0,0.0,2.2139690376430085e-05,0.0,0.0,0.0,0.0,3.0402001320315484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.118130485827696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0001082905435282,2.883561775505104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789888577275828e-05,0.0,2.6890394750994945e-05,0.0,0.0,0.0001204920896943,0.0,0.0,0.0,0.0,0.0,8.443449993667413e-05,0.0,5.397430822928286e-05,3.071205909000169e-05,0.0,0.0,9.335324869305452e-05,8.507742045261188e-05,0.0,4.365249124767551e-05,0.0,2.37450728973738e-05,0.0,4.981430334696769e-05,0.0,0.0,0.0,0.0,3.90882874118342e-05,0.0,0.0,2.5143949108647004e-05,3.9188792005486434e-05,2.198075950851022e-05,0.0,0.0,8.945043886621569e-05,0.0002440214738897,0.0,2.9924216920648456e-05,0.0,6.594566077552098e-05,2.175828718763259e-05,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,6.316948372483373e-05,2.883561775505104e-05,0.0,0.0,0.0,0.0,0.0,0.0001407459535538,8.198737394441256e-05,0.0,0.0,3.789888577275828e-05,0.0,5.378078950198989e-05,0.0,0.0,1.2049208969431156e-05,0.0,0.0,0.0,0.0,0.0,0.000126651749905,0.0,1.799143607642762e-05,0.00012284823636,0.0,0.0,4.667662434652726e-05,2.8359140150870626e-05,0.0,8.730498249535102e-06,0.0,7.915024299124598e-06,8.463100880162491e-05,2.2139690376430085e-05,0.0,0.000148588410104,0.0,0.0,1.737257218303742e-05,0.0,0.0,2.5143949108647004e-05,5.878318800822965e-05,5.128843885319051e-05,0.0,0.0,0.0,0.0,0.0,7.481054230162114e-05,0.0,0.0,4.351657437526518e-05,0.0001192463629859,0.0,0.0,0.0
8,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,9.024211960690533e-06,5.767123551010208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378078950198989e-05,0.0,0.0,1.2049208969431156e-05,0.0,0.0010642071656615,0.0001755926251097,0.0,0.0,4.221724996833706e-05,0.0,0.0,1.5356029545000845e-05,0.0,0.0,0.0,0.0,0.0,0.0002531844492365,0.0002530364372469,4.749014579474759e-05,0.0,3.320953556464513e-05,0.0,0.0,0.0,0.0,2.605885827455613e-05,0.0,0.00067521944632,2.5143949108647004e-05,7.837758401097287e-05,2.198075950851022e-05,0.0,0.0,1.118130485827696e-05,0.0,0.0004012036108324,4.488632538097269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0001248127808287,0.0,0.0,0.0,0.0,2.70726358820716e-05,8.650685326515312e-05,0.0,0.0,0.0006958942240779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040322580645161,1.2049208969431156e-05,0.0,0.0,0.0,0.0,0.0008196721311475,8.443449993667413e-05,0.0,5.397430822928286e-05,7.678014772500422e-05,0.0,0.0,0.0,2.8359140150870626e-05,0.0,5.23829894972106e-05,0.0002530364372469,2.37450728973738e-05,0.0,3.320953556464513e-05,0.0,0.0,0.0,0.0,8.68628609151871e-06,0.0,0.0,0.0,1.9594396002743217e-05,1.4653839672340146e-05,0.0,0.0,0.0,0.0,0.0,3.740527115081057e-05,0.0,0.0,0.0,0.0001192463629859,0.0,0.0,0.0
